,movieId,title,genres,imdbId,tmdbId,"('count', 0.5)","('count', 1.0)","('count', 1.5)","('count', 2.0)","('count', 2.5)","('count', 3.0)","('count', 3.5)","('count', 4.0)","('count', 4.5)","('count', 5.0)",total_count,percent_0.5to1,percent_4.5to5,percent_polarity,total_tails,Cluster,Plot
146,8859,SuperBabies: Baby Geniuses 2 (2004),Comedy,tt0270846,31117.0,173.0,29.0,9.0,12.0,4.0,3.0,2.0,1.0,0.0,5.0,238.0,0.8487394957983193,0.02100840336134454,0.8277310924369747,0.8697478991596639,1,"In this high-adventure sequel the baby geniuses find themselves at the center of a nefarious scheme led by powerful media mogul Bill Biscane. Joining the babies in their battle against evil is a legendary baby named Kahuna. Part ultra-cool spy, part superhero, Kahuna joins babies Archie, Finkleman, Alex and Rosita in a race against time to stop the villainous Biscane from using his state-of-the-art satellite system to control the minds of the world's population."
147,26080,Eegah (1962),Fantasy|Horror|Romance|Thriller,tt0055946,31287.0,13.0,5.0,4.0,2.0,5.0,0.0,2.0,2.0,1.0,2.0,36.0,0.5,0.08333333333333333,0.4166666666666667,0.5833333333333334,1,"While driving through the desert, a teenage girl is frightened by a seven-foot giant which appears in her path. After escaping, she returns to the site with her boyfriend and her father in an attempt to find the giant. They do, and it proceeds to terrorize them and the rest of Palm Springs, California."
148,26157,Manos: The Hands of Fate (1966),Horror,tt0060666,22293.0,40.0,15.0,3.0,12.0,3.0,5.0,4.0,5.0,4.0,9.0,100.0,0.55,0.13,0.42,0.68,1,"A family driving through a small town gets lost and winds up at a backwoods shack managed by Torgo, who takes care of it while The Master is away. The Master worships Manos, an evil deity, and he also wears a neat cape. When Torgo lets the family stay, The Master awakens and does mean stuff like burning off Torgo's hand and sicking his dog on the family pet. Meanwhile, The Master's wives wrestle for his favor."
149,27719,Levottomat 3 (2004),Romance,tt0342689,20162.0,5.0,11.0,8.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,36.0,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,1,"Thirty-something Jonna, successful ad executive with cozy architect husband Niklas and two small children, leads a double life. She is constantly on the lookout for quick casual sex. When she starts seeing handsome and rich young yacht owner Aleksi, things really start going awry in her personal and professional life. While her artist sister Sanna provides her with suitable alibis, TV sex therapist Nora tries to help her come to terms with her sex addiction."
150,31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,tt0369226,12142.0,173.0,122.0,68.0,79.0,38.0,47.0,19.0,8.0,6.0,4.0,564.0,0.5230496453900709,0.01773049645390071,0.5053191489361702,0.5407801418439716,1,"Edward Carnby, detective of the paranormal, unexplained and supernatural, investigates a mystery (the recent death of a friend) with clues leading to ""Shadow Island"" that brings him face to face with bizarre horrors that prove both psychologically disturbing and lethal, as he discovers that evil demons worshiped by an ancient culture called the Abskani are planning on coming back to life in the 21st century to once again take over the world... and only he and a young genius anthropologist with an incredible memory (and his ex-girlfriend), Aline Cedrac, stand in their way, at a gateway to hell. Standing in Carnby's way, however, is the impact that a brief encounter with an evil spirit called the Queen had upon his mind, as he slowly finds himself overpowered by the forces of darkness as they eat away at his very sanity..."
151,31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,tt0362165,10214.0,303.0,136.0,70.0,76.0,32.0,31.0,17.0,4.0,4.0,7.0,680.0,0.6455882352941177,0.016176470588235296,0.6294117647058823,0.661764705882353,1,Tim Avery is a cartoonist who loves his dog Odis. Then one day Odis finds a strange green mask. Then Tim puts it on and has a baby with his wife with the mask on. The baby then gets ahold of powers of the mask. Meanwhile Loki (Alan Cumming) must find the mask before Odin gets mad
152,42053,Dirty Love (2005),Comedy|Romance,tt0327643,18189.0,22.0,5.0,5.0,8.0,4.0,4.0,10.0,8.0,2.0,2.0,70.0,0.3857142857142857,0.057142857142857134,0.32857142857142857,0.4428571428571429,1,"A modern day Cinderella story which sees disaster prone Rebecca embark on a journey in search of true love. Betrayed by her boyfriend, Richard and following a palm reader's psychic prophecy, Rebecca goes in search of her one true soul mate."
153,42721,BloodRayne (2005),Action|Fantasy,tt0383222,168705.0,127.0,86.0,62.0,84.0,43.0,35.0,24.0,19.0,7.0,5.0,492.0,0.4329268292682927,0.024390243902439025,0.4085365853658536,0.4573170731707317,1,"In the Eighteenth Century, Rayne is the half-human half-vampire Dhampir and the lead attraction in a carnival's freak-show in Romania. When she escapes, she meets a fortuneteller that tells that her mother was raped by the king of the vampires Kagan and she decides to destroy her father. In her journey for revenge, she meets Vladimir and Sebastian, the leaders of the fortress of vampire hunters Brimstone, and she joins their society. She seeks for powerful talismans to defeat Kagan, while the skilled warriors Vladimir and Sebastian train her to face the forces of Kagan and her human side falls in love with Sebastian."
154,43919,Date Movie (2006),Comedy|Romance,tt0466342,10073.0,308.0,177.0,118.0,122.0,92.0,70.0,47.0,37.0,10.0,12.0,993.0,0.4884189325276938,0.02215508559919436,0.4662638469284995,0.5105740181268882,1,"Julia Jones is unhappy. She's overweight, spends forever working at her fathers diner, and believes she will always be lonely. This is until she meets Grant Fockyerdoder. Before they can have their dream wedding, they must meet each others parents and survive the scheming Andy."
155,43926,Doogal (2006),Animation|Children,tt0763304,24432.0,17.0,10.0,6.0,11.0,10.0,8.0,3.0,2.0,2.0,2.0,71.0,0.38028169014084506,0.056338028169014086,0.323943661971831,0.4366197183098591,1,"This is the story of Doogal, an adorable candy-loving mutt who goes on a mission to save the world. Doogal must prevent the evil sorcerer Zeebad from freezing the earth forever with the power of the three mysterious legendary diamonds. Joining Doogal on his big quest are pals Dylan, a guitar-playing rabbit, Ermintrude, an opera-singing cow, and Brian, a bashful snail. Hopping on a magic train, they travel over ice-capped mountains, navigate fiery pits of lava, and sail across vast oceans on the perilous journey of a lifetime. Along the way, they learn that the most powerful weapon of all is their friendship - which even Zeebad's magic cannot destroy!"
156,44729,Larry the Cable Guy: Health Inspector (2006),Comedy,tt0462395,15639.0,65.0,24.0,16.0,23.0,21.0,24.0,17.0,10.0,2.0,1.0,203.0,0.43842364532019706,0.014778325123152709,0.4236453201970444,0.4532019704433498,1,"Irreverent as ever, Larry The Cable Guy plays a big city health inspector who's happy with his usual beat of greasy spoon diners and low-rent ethnic restaurants. His easygoing life is turned upside-down when he's saddled with a straight-arrow rookie partner (Iris Bahr) and assigned the biggest case of his career: investigating an outbreak of mysterious food poisonings at the city's swankiest restaurants. Infuriating restaurateurs with his bad manners, Larry still manages to charm a sweet, shy waitress (Megyn Price) into a budding romance. But when his unorthodox methods cost him his job, Larry has to go undercover to bring the conspirators to justice and 'Git-R-Done!'"
157,46865,Little Man (2006),Comedy,tt0430304,9072.0,116.0,63.0,48.0,53.0,38.0,54.0,32.0,30.0,9.0,12.0,455.0,0.3934065934065934,0.04615384615384616,0.34725274725274724,0.4395604395604396,1,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back."
158,50703,"Secret, The (2006)",Documentary,tt0846789,26594.0,39.0,14.0,8.0,8.0,12.0,17.0,18.0,10.0,11.0,20.0,157.0,0.3375796178343949,0.19745222929936307,0.14012738853503182,0.535031847133758,1,"The Secret is a feature length movie presentation which reveals The Great Secret of the universe. It has been passed throughout the ages, traveling through centuries... This is The Secret to everything - the secret to unlimited joy, health, money, relationships, love, youth: everything you have ever wanted. All the resources you will ever need to understand and live The Secret. The world's leading scientists, authors, and philosophers will reveal The Secret that utterly transformed the lives of every person who ever knew it... Plato, Newton, Carnegie, Beethoven, Shakespeare, Einstein."
159,50798,Epic Movie (2007),Adventure|Comedy,tt0799949,9760.0,457.0,258.0,151.0,145.0,76.0,80.0,51.0,35.0,11.0,17.0,1281.0,0.5581576893052302,0.02185792349726776,0.5362997658079625,0.5800156128024979,1,"Four troubled orphans from four separate movie scenarios who are bound together in a wacky chocolate factory after receiving golden tickets to go on an 'epic adventure.' After they escape from the clutches of a very scary Willy Wonka they discover the magical world of 'Gnarnia' through an enchanted wardrobe. There they must seek the help of a randy lion, a hoard of mutants from the x academy, students of witchcraft and wizardry, funky swash-buckling pirates and a mischievous beaver to defeat the evil white bitch!"
160,50806,Norbit (2007),Comedy|Romance,tt0477051,9757.0,198.0,124.0,86.0,112.0,67.0,79.0,46.0,45.0,14.0,13.0,784.0,0.4107142857142857,0.03443877551020408,0.3762755102040816,0.4451530612244898,1,"Norbit is a normal person, who after being adopted by Mr. Wong, ends up being married to the very large, Rasputia. Norbit's childhood love, Kate Thomas arrives back in town to buy the orphanage. Norbit sees this as his chance to get back together with Kate, until he discovers that she is in fact engaged to Deion Hughes. Norbit isn't going to lay this to rest, whilst he tries to survive life with Rasputia, and it looks like Deion also has something he would like to keep secret."
161,53004,Delta Farce (2007),Action|Adventure|Comedy,tt0800003,14547.0,40.0,21.0,14.0,26.0,16.0,16.0,14.0,8.0,2.0,1.0,158.0,0.3860759493670886,0.0189873417721519,0.3670886075949367,0.4050632911392405,1,"When three small town National Guardsmen bound for Iraq are unknowingly dropped into Mexico, their confusion leads them to ""liberate"" a small village from a band of corrupt Federales"
162,54268,Who's Your Caddy? (2007),Comedy,tt0785077,15581.0,20.0,5.0,2.0,4.0,4.0,6.0,3.0,1.0,1.0,0.0,46.0,0.5434782608695652,0.021739130434782608,0.5217391304347826,0.5652173913043478,1,When a rap mogul from Atlanta tries to join a conservative country club in the Carolinas he runs into fierce opposition from the board President- but it's nothing that he and his entourage can't handle.
163,54290,Bratz: The Movie (2007),Comedy,tt0804452,14123.0,132.0,18.0,14.0,13.0,10.0,15.0,8.0,10.0,6.0,6.0,232.0,0.646551724137931,0.05172413793103448,0.5948275862068966,0.6982758620689655,1,"Four best friends start high school. Each one is unique and likes their own thing. When Meredith, the most popular girl, sees this she automatically knows they are trouble. Eventually though Cloe joins the soccer team and hangs out with them, Sasha joins the cheer leading squad and hangs out with the cheerleaders, Jade is part of the math club so she hangs out with them, and Yasmin is left all alone. After years of not talking to each other Jade and Yasmin speak a few words in the restroom but Yasmin doesn't have the courage to tell Jade she misses her. Then the four girls are reunited when they are sent to detention for causing a food fight. After the girls are reunited they find out they are not invited to a huge party given by Meredith Then Cloe finds out that her mom got a job serving food at the party. They are forced to work for Meredith Then at the party Meredith decides to expose Yasmins secret which is her dancing and singing with a face mask. Then Yasmins brother starts doing a dance and then everybody joins in and Meredith is humiliated. When Meredith accidentally gets thrown into the pool she calls the four best friends ""bratz."" The girls then decide to be part of the talent show to win a scholarship. Meredith is always the one who wins but the ""bratz"" are prepared to take her down. But when Meredith finds she threatens Yasmin by telling her that if she continued preparing for the show she would expose her friends secrets. Yasmin decides to call everything off. At the end the girls still do the talent show and they tell everybody there secrets who turn out not to be so bad. The girls win and they each end up with their crushes. The girls decide to give Cloe the scholarship. The movie ends with the girls walking down a red carpet."
164,57532,Meet the Spartans (2008),Comedy,tt1073498,7278.0,335.0,154.0,97.0,102.0,64.0,80.0,42.0,46.0,16.0,14.0,950.0,0.5147368421052632,0.03157894736842105,0.4831578947368421,0.5463157894736842,1,"The heroic Spartan king Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag bunch of 13 Spartan misfit warriors to defend their homeland against thousands of invading Persians whom include the Ghost Rider, Rocky Balboa, the Autobots, and an ugly hunchbacked Paris Hilton and a shaved-head Brittany Spears."
165,58146,Witless Protection (2008),Comedy,tt1001562,15365.0,31.0,13.0,12.0,9.0,11.0,9.0,7.0,4.0,0.0,0.0,96.0,0.4583333333333333,0.0,0.4583333333333333,0.4583333333333333,1,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her.
166,59295,Expelled: No Intelligence Allowed (2008),Documentary,tt1091617,13359.0,58.0,13.0,7.0,7.0,8.0,15.0,15.0,15.0,8.0,12.0,158.0,0.4493670886075949,0.12658227848101267,0.3227848101265823,0.5759493670886076,1,"Academic freedom is being suppressed, says Ben Stein. He contends that professors from around the United States are being fired from their jobs for promoting, or even exploring the possibility of, intelligent design as an alternative to Darwinism. Stein interviews the expelled academics and other supporters of intelligent design. He also interviews the scientists in the mainstream, who support Darwinism. Stein links Darwinism to Nazism, Communism, eugenics and abortion. Vintage clips of educational films and Hollywood movies are used to illustrate points in a satirical way."
167,61348,Disaster Movie (2008),Comedy,tt1213644,13805.0,295.0,103.0,43.0,45.0,29.0,35.0,19.0,16.0,3.0,5.0,593.0,0.6711635750421585,0.013490725126475549,0.657672849915683,0.684654300168634,1,"Will, Lisa, and two of their friends attempt to flee man-made and natural disasters and encounter Batman, Hancock, The Hulk, Indiana Jones, Hannah Montana, Michael Jackson, Beowulf, the Love Guru, Iron Man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats."
168,62299,Alone in the Dark II (2008),Action|Horror,tt0913951,12683.0,18.0,4.0,5.0,2.0,4.0,5.0,3.0,1.0,2.0,1.0,45.0,0.4888888888888889,0.06666666666666668,0.4222222222222222,0.5555555555555556,1,"When the night falls, and the creatures of the dark are crawling out of the shadows, there is only one man who stands between us and evil: Edward Carnby. One of the most popular characters in video game history, Edward Carnby returns for a second mission."
169,63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,tt1014775,14405.0,82.0,27.0,30.0,40.0,31.0,32.0,11.0,12.0,7.0,5.0,277.0,0.3935018050541516,0.04332129963898917,0.35018050541516244,0.4368231046931408,1,"Chloe, a diamond-clad ultra-pampered Beverly Hills Chihuahua finds herself being ""puppy-sit"" by the niece, Rachel, of her owner when she leaves for Europe for one of her fashion shows. Rachel is enjoying her aunt's wealthy home but can't resist a weekend trip to Mexico with her friends. With Chloe in tote, Rachel's partying quickly disgusts Chloe and she decides she will go home herself. Chloe quickly gets lost in Mexico and thrown into a dog-fighting ring where she meets Delgado, an ex police K9 who is there and finds himself between his old enemy Diablo, the drug-lord's dog who ruined his career, and Chloe. After saving her and himself, Delgado agrees to help her get home and they begin their journey across Mexico for Beverly Hills. Meanwhile, Rachel has enlisted the help of her Aunt's gardener and Papi, the gardener's Chihuahua who's crazy about Chloe, to help find and save her. At the same time Diablo's master has learned of Chloe's identity and plans on dog-napping her for a big ransom. Along the way Chloe learns of her ancestry, her own strengths, and also finds a little love."
170,64999,War of the Worlds 2: The Next Wave (2008),Action,tt1183733,16268.0,14.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,34.0,0.5294117647058824,0.08823529411764706,0.4411764705882353,0.6176470588235294,1,"Two years after the Martian invasion, George Herbert's worst fears are realized: The Aliens have returned. As a second wave of Martian walkers lay waste to what's left of Earth, an alliance of military forces prepares a daring attack on the Red Planet itself. Once again, the future of mankind hangs in the balance."
171,65400,American Ninja 4: The Annihilation (1990),Action,tt0101326,25528.0,8.0,6.0,5.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,34.0,0.4117647058823529,0.0,0.4117647058823529,0.4117647058823529,1,"CIA agent Sean Davidson and his sidekick Carl are sent into the stronghold of sadistic British ex-soldier Mulgrew to rescue some Delta Force commandoes who have been captured and tortured. When Sean, Carl and pretty doctor Sarah run into some problems, Peace Corps vet Joe Armstrong is lured out of retirement to stop Mulgrew's plan to explode a nuclear device in New York City."
172,66517,Against the Dark (2009),Action|Horror,tt1194271,15039.0,16.0,3.0,7.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,41.0,0.4634146341463415,0.0,0.4634146341463415,0.4634146341463415,1,"When most of the population of Earth is infected with a virus and transformed into flesh eaters and blood drinking creatures, a group of hunters led by Tao chases the vampire zombies to eliminate them. Six non-infected survivors try to find the exit of an abandoned hospital crowded with the infected creatures, and Tao and his group help them. Meanwhile, the military command is ready to bomb the area and wipe it from the map."
173,66808,Far Cry (2008),Action|Adventure|Drama,tt0400426,7916.0,16.0,14.0,11.0,6.0,8.0,9.0,4.0,5.0,3.0,1.0,77.0,0.3896103896103896,0.05194805194805195,0.3376623376623377,0.4415584415584416,1,"Jack Carver, a German ex-special forces soldier turned boatman, is hired by Valerie Cardinal, a journalist, to take her to a nearby island where her uncle Max works in a top-secret research facility, smuggling information out. However, the facility's director and evil mastermind Dr. Krieger is actually creating genetically modified super-soldiers with no intelligence, and Uncle Max and Val are taken by Krieger's mercenaries. It's now only up to Jack and his trusty handgun to save them and defeat Krieger's evil minions."
174,67867,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,tt1098327,14164.0,182.0,84.0,53.0,80.0,38.0,48.0,36.0,21.0,7.0,7.0,556.0,0.4784172661870504,0.025179856115107917,0.4532374100719425,0.5035971223021583,1,"The story begins with Goku, who seeks out upon his adoptive grandfather Grandpa Gohan's dying request to find the great Master Roshi and gather all seven Dragon Balls. Of which he has one, in order to prevent the evil Lord Piccolo from succeeding in his desire to use the Dragon Balls to take over the world. And Goku's quest is to obtain the mystical Dragonballs before Piccolo does."
175,68965,Dance Flick (2009),Comedy|Musical,tt1153706,21724.0,24.0,15.0,14.0,7.0,7.0,6.0,1.0,3.0,0.0,2.0,79.0,0.4936708860759494,0.02531645569620253,0.4683544303797468,0.5189873417721519,1,"Street dancer Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles."
176,69227,Ernest Rides Again (1993),Children|Comedy,tt0106827,34300.0,13.0,9.0,5.0,7.0,4.0,6.0,6.0,3.0,0.0,2.0,55.0,0.4,0.03636363636363636,0.3636363636363637,0.4363636363636364,1,"Ernest P. Worrell becomes a new adventurer along with his History Professor partner, Abner Melon. Once they team up together, they discover a really huge existing historical cannon and the crown jewels hidden near the jungle. Ernest must save the jewels especially, before a lousy mob keeps it."
177,69704,Night of the Living Dead 3D (2006),Adventure|Comedy|Fantasy|Horror,tt0489244,24927.0,11.0,4.0,9.0,3.0,2.0,5.0,2.0,1.0,0.0,1.0,38.0,0.3947368421052632,0.02631578947368421,0.368421052631579,0.42105263157894735,1,"Barb and her brother Johnny travel to the country for the funeral services of their aunt, but they arrive late and drive direct to the cemetery. They see the location empty, but sooner they are attacked by zombies. Johnny escapes in his car leaving Barb alone, but she is rescued by the drug dealer and college student Ben. He drives his motorcycle to the Cooper farm, and the patriarch Henry Cooper does not give credit to Barb. When the farmhouse is under siege of a group of flesh-eaters zombies, the local mortician Gerald Tovar Jr. arrives and tells a scary story about the origin of the zombies."
178,70366,"Silent Night, Deadly Night Part 2 (1987)",Comedy|Horror,tt0093974,50719.0,11.0,6.0,3.0,8.0,3.0,6.0,5.0,1.0,0.0,2.0,45.0,0.37777777777777777,0.04444444444444445,0.3333333333333333,0.4222222222222222,1,"The door of the mental hospital opens, releasing Ricky from its confines. He takes with him the terrifying memory of his brother Billy's death and the burning image of Mother Superior-the powerful figure that brought about his brother's violent demise. For Ricky, starting a new life means avenging his brother's death. By whatever means necessary, whether it be the cutting edge of a shiny steel knife blade, or the electrifying charge of a set of battery cables, Ricky is set in this blind journey of revenge leading ultimately to Mother Superior. As Mother Superior prays in the dark, we suggest she say an extra prayer for herself, because not even her faith will be enough to stop Ricky. But prayers will do little for in the silent part of this night!"
179,70824,"Cell 2, The (2009)",Horror|Sci-Fi|Thriller,tt1185837,18759.0,6.0,8.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,31.0,0.4516129032258064,0.06451612903225806,0.3870967741935484,0.5161290322580645,1,"The Cusp is a serial killer who kills his victims and then brings them back to life; over and over again; until they beg to die! Maya is a psychic investigator who gained her powers after a 1 year coma after she was the Cusp's first victim! Now the Cusp Killer is back and Maya has little time to do what she has never done before, go into the mind of a killer unprotected, and save his latest victim."
180,70946,Troll 2 (1990),Fantasy|Horror,tt0105643,26914.0,57.0,25.0,24.0,19.0,6.0,15.0,14.0,21.0,10.0,24.0,215.0,0.3813953488372093,0.15813953488372093,0.2232558139534884,0.5395348837209303,1,"A young child is terrified to discover that a planned family trip is to be haunted by vile plant-eating monsters out of his worst nightmare. His attempt to save his beloved family is assisted by the spectre of his deceased grandfather. Also, there are NO trolls in this movie, only goblins."
181,73829,Mega Shark vs. Giant Octopus (2009),Action|Horror,tt1350498,17911.0,37.0,23.0,15.0,14.0,5.0,6.0,7.0,5.0,3.0,4.0,119.0,0.5042016806722689,0.05882352941176471,0.4453781512605042,0.5630252100840336,1,A huge iceberg calves that holds a megalodon (mega shark) and a giant octopus frozen inside it. Deployment of a LFAS (low frequency automatic sonar) unit causes it to shatter. The two behemoths thaw and return to life. The shark terrorizes the California coast while the octopus creates havoc things near Japan. A group of three oceanographers put together a plan to draw the beasts into a trap with pheromones.
182,74754,"Room, The (2003)",Comedy|Drama|Romance,tt0368226,17473.0,151.0,81.0,29.0,41.0,22.0,53.0,45.0,55.0,24.0,93.0,594.0,0.39057239057239057,0.19696969696969696,0.1936026936026936,0.5875420875420876,1,"In San Francisco, we follow Johnny, a man who has a girlfriend, Lisa, and also his best friend, Mark. Lisa has been cheating on Johnny with Mark and Johnny doesn't know! Will Johnny ever find out? Will Mark still be Johnny's best friend?"
183,78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",Comedy,tt1498870,38570.0,43.0,20.0,4.0,9.0,11.0,11.0,17.0,7.0,2.0,3.0,127.0,0.4960629921259842,0.03937007874015748,0.4566929133858268,0.5354330708661418,1,"Follows Andy, who needs to hook up with a hottie, pronto, because he hasn't had sex in... well, forever - and his luck isn't the only thing that's hard. His equally horny teenage roommates also need it superbad, and with the help of their nerdy pal, McAnalovin' and his fake I.D., they may tap more than just a keg."
184,79166,Creepshow 3 (2006),Horror,tt0478125,16304.0,12.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,0.0,36.0,0.4722222222222222,0.027777777777777776,0.4444444444444444,0.5,1,"""Alice"": The suburban Alice is an annoying teenager that does not like the neighborhood where she lives. When her father uses a universal remote control developed by Professor Dayton, she moves to other dimensions with other families and when she returns, she's transformed into a rabbit, and is forgotten by her family. ""The Radio"": The security guard Jerry buys a radio developed by Professor Dayton from a street vendor. The radio talks to him and gives instructions to steal US$ 300,000.00 from a criminal, kill a couple of smalltime crook neighbors and move to another city. When Jerry decides to bring the prostitute Eva with him, he seals his fate, when he destroys the radio and has a tragic surprise. ""Call Girl"": Rachel's a call-girl and serial killer. When she's hired by the weird Victor, she kills him while having sex, but later, she finds the truth about the odd teenager. ""The Professor's Wife"": Professor Dayton invites his two best former students to introduce his fiancée Kathy in a dinner party. Charles and John believe Kathy is an android and decide to disassemble her in the best episode. ""Haunted Dog"": The mean, abusive and reckless Dr. Farwell is serving in a free clinic in a poor neighborhood. When he accidentally drops a hot-dog on the sidewalk, he gives the dirty sandwich to a homeless beggar and the man dies. Then he is haunted by the ghost of the beggar."
185,80350,Vampires Suck (2010),Comedy,tt1666186,40264.0,93.0,54.0,28.0,50.0,55.0,36.0,19.0,12.0,7.0,9.0,363.0,0.4049586776859504,0.0440771349862259,0.3608815426997245,0.4490358126721763,1,"Frank Crane, sheriff of Washington's Spork town, welcomes back his daughter Becca. However obvious the signs, she takes forever to recognize its Halloween-like decoration hardly masks the omnipresence of bizarrely clumsy vampires and werewolves, even in the case of her devoted youth friend Jacob White, whose canine traits extend from a tail to the irresistible urge to chase cats. She falls in love with sickly pale Edward Sullen, member of the depressed, bloodthirsty adopted family of Dr. Carlton."
186,84312,Home Alone 4 (2002),Children|Comedy|Crime,tt0329200,12536.0,90.0,56.0,30.0,39.0,29.0,25.0,17.0,8.0,4.0,4.0,302.0,0.4834437086092716,0.026490066225165563,0.456953642384106,0.5099337748344371,1,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion."
187,89002,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Children|Comedy|Sci-Fi,tt1517489,56288.0,53.0,37.0,28.0,33.0,25.0,28.0,20.0,5.0,6.0,3.0,238.0,0.3781512605042017,0.037815126050420166,0.3403361344537815,0.4159663865546218,1,"A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
188,89281,Birdemic: Shock and Terror (2010),Romance|Thriller,tt1316037,40016.0,51.0,21.0,1.0,4.0,4.0,1.0,4.0,5.0,1.0,10.0,102.0,0.7058823529411765,0.10784313725490197,0.5980392156862746,0.8137254901960784,1,"A horde of mutated birds descends upon the quiet town of Half Moon Bay, California. With the death toll rising, Two citizens manage to fight back, but will they survive Birdemic?"
189,90890,Jack and Jill (2011),Comedy,tt0810913,71880.0,160.0,55.0,54.0,74.0,49.0,39.0,24.0,17.0,4.0,11.0,487.0,0.4414784394250513,0.030800821355236138,0.4106776180698152,0.4722792607802875,1,"Jack Sadelstein is a successful advertising executive in Los Angeles with a beautiful wife and kids, who dreads one event each year: the Thanksgiving visit of his identical twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down."
190,92058,"Human Centipede II (Full Sequence), The (2011)",Horror,tt1530509,74997.0,86.0,28.0,29.0,28.0,24.0,25.0,16.0,19.0,7.0,4.0,266.0,0.42857142857142855,0.04135338345864661,0.3872180451127819,0.4699248120300752,1,"Martin is a mentally disturbed loner who lives with his mother in a bleak housing project. He works the night shift as a security guard in an equally grim and foreboding underground parking complex. To escape his dreary existence, Martin loses himself in the fantasy world of the cult horror film The Human Centipede (First Sequence) (2009), fetishizing the meticulous surgical skills of the gifted Dr. Heiter, whose knowledge of the human gastrointestinal system inspires Martin to attempt the unthinkable."
191,92448,Bucky Larson: Born to Be a Star (2011),Comedy,tt1411664,67911.0,12.0,3.0,6.0,6.0,2.0,4.0,2.0,1.0,2.0,0.0,38.0,0.3947368421052632,0.05263157894736842,0.34210526315789475,0.4473684210526316,1,"Living in small town Iowa, Bucky Larson is a simple minded, uneducated, beaver toothed young man still living with his protective parents, Jeremiah and Debbie Larson. Initially saddened when he is fired from his job as a bagger at a supermarket, he eventually sees it as a sign that he is destined for greatness in some other field. Based on some information he learns, Bucky believes that destiny is to become a porn star, despite he being a virgin and only having recently learned what masturbation is. With his parents' blessing, Bucky hops on a bus to Los Angeles to make it big there as a porn star. He is taken under the wings of a few people in LA. On the professional side, he meets the reigning king of porn, Dick Shadow, who only sees in Bucky a laughing stock. But washed up porn director Miles Deep stumbles across what he sees as an untapped niche market for Bucky's limited talents. Miles has the challenge of trying to convince investors who only see in Bucky the antithesis of porn. On the personal side, Bucky befriends a young diner waitress Kathy McGee, who helps Bucky find a place to live - albeit with an insensitive oaf named Gary who only wants to get into Kathy's pants - and navigate general life in the big city. Kathy, however, is facing her own demons in working toward her destiny, those demons which Bucky hopes he can help her beat down."
192,95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,tt1137996,14863.0,12.0,8.0,4.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,36.0,0.5555555555555556,0.05555555555555555,0.5,0.6111111111111112,1,"Cancer-terminal tycoon Peter Murdoch's secret Wexel Hall Pharmaceuticals lab has developed a blood orchid extract cure. To examine why it works optimally in snakes, they also bread a super-anaconda strain. But the original pair escapes, leaving a bloody trail of corpses. Murdoch runs, instructing his staff to clean up. They keep failing and being eaten like unsuspecting locals, some alive, even after enlisting ruthless big game hunter Hammett. The fast-growing pregnant monster sheds its skin, thus disabling the only tracking device."
